,id,predicted_value
20632,20632,0
20633,20633,0
20634,20634,0
20635,20635,0
20636,20636,0
20637,20637,0
20638,20638,0
20639,20639,1
20640,20640,0
20641,20641,1
20642,20642,0
20643,20643,0
20644,20644,0
20645,20645,0
20646,20646,0
20647,20647,0
20648,20648,0
20649,20649,0
20650,20650,0
20651,20651,1
20652,20652,0
20653,20653,0
20654,20654,0
20655,20655,1
20656,20656,1
20657,20657,0
20658,20658,0
20659,20659,0
20660,20660,0
20661,20661,0
20662,20662,0
20663,20663,1
20664,20664,0
20665,20665,0
20666,20666,0
20667,20667,0
20668,20668,0
20669,20669,0
20670,20670,0
20671,20671,0
20672,20672,1
20673,20673,0
20674,20674,1
20675,20675,0
20676,20676,0
20677,20677,0
20678,20678,1
20679,20679,0
20680,20680,0
20681,20681,1
20682,20682,1
20683,20683,1
20684,20684,0
20685,20685,0
20686,20686,1
20687,20687,1
20688,20688,0
20689,20689,1
20690,20690,0
20691,20691,0
20692,20692,1
20693,20693,1
20694,20694,0
20695,20695,0
20696,20696,1
20697,20697,0
20698,20698,0
20699,20699,1
20700,20700,0
20701,20701,0
20702,20702,0
20703,20703,1
20704,20704,0
20705,20705,0
20706,20706,0
20707,20707,0
20708,20708,1
20709,20709,0
20710,20710,0
20711,20711,1
20712,20712,0
20713,20713,0
20714,20714,1
20715,20715,0
20716,20716,0
20717,20717,0
20718,20718,0
20719,20719,0
20720,20720,1
20721,20721,1
20722,20722,0
20723,20723,0
20724,20724,0
20725,20725,1
20726,20726,0
20727,20727,0
20728,20728,0
20729,20729,1
20730,20730,0
20731,20731,0
20732,20732,0
20733,20733,0
20734,20734,1
20735,20735,0
20736,20736,0
20737,20737,1
20738,20738,1
20739,20739,0
20740,20740,0
20741,20741,0
20742,20742,1
20743,20743,1
20744,20744,1
20745,20745,0
20746,20746,1
20747,20747,0
20748,20748,0
20749,20749,0
20750,20750,1
20751,20751,0
20752,20752,0
20753,20753,1
20754,20754,1
20755,20755,0
20756,20756,0
20757,20757,0
20758,20758,0
20759,20759,0
20760,20760,0
20761,20761,0
20762,20762,0
20763,20763,1
20764,20764,1
20765,20765,1
20766,20766,0
20767,20767,0
20768,20768,0
20769,20769,1
20770,20770,1
20771,20771,0
20772,20772,1
20773,20773,0
20774,20774,0
20775,20775,1
20776,20776,1
20777,20777,0
20778,20778,0
20779,20779,0
20780,20780,0
20781,20781,1
20782,20782,0
20783,20783,1
20784,20784,0
20785,20785,1
20786,20786,0
20787,20787,0
20788,20788,1
20789,20789,1
20790,20790,0
20791,20791,0
20792,20792,0
20793,20793,0
20794,20794,0
20795,20795,0
20796,20796,1
20797,20797,0
20798,20798,1
20799,20799,0
20800,20800,1
20801,20801,0
20802,20802,1
20803,20803,0
20804,20804,1
20805,20805,1
20806,20806,0
20807,20807,0
20808,20808,0
20809,20809,0
20810,20810,1
20811,20811,0
20812,20812,0
20813,20813,0
20814,20814,1
20815,20815,0
20816,20816,1
20817,20817,0
20818,20818,1
20819,20819,0
20820,20820,1
20821,20821,0
20822,20822,0
20823,20823,0
20824,20824,1
20825,20825,0
20826,20826,0
20827,20827,0
20828,20828,0
20829,20829,1
20830,20830,1
20831,20831,0
20832,20832,1
20833,20833,1
20834,20834,0
20835,20835,0
20836,20836,0
20837,20837,0
20838,20838,1
20839,20839,0
20840,20840,0
20841,20841,0
20842,20842,1
20843,20843,1
20844,20844,0
20845,20845,0
20846,20846,0
20847,20847,0
20848,20848,0
20849,20849,0
20850,20850,0
20851,20851,0
20852,20852,0
20853,20853,0
20854,20854,1
20855,20855,0
20856,20856,0
20857,20857,0
20858,20858,0
20859,20859,0
20860,20860,0
20861,20861,0
20862,20862,0
20863,20863,1
20864,20864,1
20865,20865,0
20866,20866,0
20867,20867,1
20868,20868,0
20869,20869,1
20870,20870,1
20871,20871,1
20872,20872,0
20873,20873,0
20874,20874,0
20875,20875,0
20876,20876,1
20877,20877,0
20878,20878,0
20879,20879,0
20880,20880,0
20881,20881,1
20882,20882,1
20883,20883,0
20884,20884,0
20885,20885,0
20886,20886,0
20887,20887,0
20888,20888,0
20889,20889,0
20890,20890,0
20891,20891,1
20892,20892,0
20893,20893,0
20894,20894,0
20895,20895,0
20896,20896,0
20897,20897,0
20898,20898,0
20899,20899,0
20900,20900,0
20901,20901,1
20902,20902,0
20903,20903,0
20904,20904,0
20905,20905,0
20906,20906,0
20907,20907,0
20908,20908,0
20909,20909,1
20910,20910,1
20911,20911,0
20912,20912,0
20913,20913,1
20914,20914,1
20915,20915,1
20916,20916,1
20917,20917,0
20918,20918,1
20919,20919,1
20920,20920,1
20921,20921,1
20922,20922,1
20923,20923,1
20924,20924,1
20925,20925,1
20926,20926,0
20927,20927,0
20928,20928,1
20929,20929,0
20930,20930,0
20931,20931,0
20932,20932,0
20933,20933,0
20934,20934,1
20935,20935,1
20936,20936,0
20937,20937,1
20938,20938,0
20939,20939,1
20940,20940,0
20941,20941,0
20942,20942,1
20943,20943,1
20944,20944,1
20945,20945,0
20946,20946,0
20947,20947,1
20948,20948,0
20949,20949,0
20950,20950,0
20951,20951,1
20952,20952,1
20953,20953,0
20954,20954,0
20955,20955,0
20956,20956,0
20957,20957,1
20958,20958,0
20959,20959,0
20960,20960,0
20961,20961,0
20962,20962,1
20963,20963,0
20964,20964,1
20965,20965,1
20966,20966,0
20967,20967,0
20968,20968,1
20969,20969,0
20970,20970,0
20971,20971,0
20972,20972,0
20973,20973,0
20974,20974,0
20975,20975,1
20976,20976,0
20977,20977,0
20978,20978,1
20979,20979,1
20980,20980,1
20981,20981,0
20982,20982,1
20983,20983,1
20984,20984,1
20985,20985,1
20986,20986,0
20987,20987,1
20988,20988,1
20989,20989,0
20990,20990,0
20991,20991,0
20992,20992,0
20993,20993,0
20994,20994,0
20995,20995,0
20996,20996,0
20997,20997,0
20998,20998,0
20999,20999,1
21000,21000,0
21001,21001,0
21002,21002,1
21003,21003,0
21004,21004,1
21005,21005,0
21006,21006,1
21007,21007,1
21008,21008,0
21009,21009,0
21010,21010,1
21011,21011,0
21012,21012,1
21013,21013,0
21014,21014,1
21015,21015,0
21016,21016,1
21017,21017,0
21018,21018,1
21019,21019,0
21020,21020,0
21021,21021,0
21022,21022,1
21023,21023,0
21024,21024,1
21025,21025,0
21026,21026,1
21027,21027,0
21028,21028,0
21029,21029,0
21030,21030,1
21031,21031,0
21032,21032,0
21033,21033,0
21034,21034,1
21035,21035,0
21036,21036,0
21037,21037,1
21038,21038,1
21039,21039,1
21040,21040,0
21041,21041,0
21042,21042,0
21043,21043,1
21044,21044,1
21045,21045,1
21046,21046,0
21047,21047,0
21048,21048,0
21049,21049,0
21050,21050,1
21051,21051,0
21052,21052,0
21053,21053,0
21054,21054,0
21055,21055,0
21056,21056,1
21057,21057,0
21058,21058,0
21059,21059,0
21060,21060,0
21061,21061,0
21062,21062,1
21063,21063,1
21064,21064,0
21065,21065,1
21066,21066,0
21067,21067,0
21068,21068,0
21069,21069,1
21070,21070,1
21071,21071,1
21072,21072,0
21073,21073,0
21074,21074,1
21075,21075,1
21076,21076,0
21077,21077,0
21078,21078,0
21079,21079,1
21080,21080,0
21081,21081,1
21082,21082,0
21083,21083,0
21084,21084,0
21085,21085,1
21086,21086,0
21087,21087,0
21088,21088,0
21089,21089,0
21090,21090,0
21091,21091,0
21092,21092,1
21093,21093,0
21094,21094,0
21095,21095,0
21096,21096,0
21097,21097,0
21098,21098,0
21099,21099,0
21100,21100,0
21101,21101,1
21102,21102,0
21103,21103,0
21104,21104,0
21105,21105,0
21106,21106,0
21107,21107,1
21108,21108,1
21109,21109,0
21110,21110,0
21111,21111,0
21112,21112,0
21113,21113,0
21114,21114,0
21115,21115,0
21116,21116,0
21117,21117,0
21118,21118,0
21119,21119,0
21120,21120,0
21121,21121,0
21122,21122,1
21123,21123,0
21124,21124,0
21125,21125,0
21126,21126,0
21127,21127,1
21128,21128,1
21129,21129,0
21130,21130,0
21131,21131,0
21132,21132,1
21133,21133,0
21134,21134,1
21135,21135,0
21136,21136,1
21137,21137,1
21138,21138,1
21139,21139,1
21140,21140,0
21141,21141,0
21142,21142,0
21143,21143,0
21144,21144,0
21145,21145,0
21146,21146,1
21147,21147,1
21148,21148,1
21149,21149,0
21150,21150,0
21151,21151,0
21152,21152,1
21153,21153,0
21154,21154,0
21155,21155,0
21156,21156,0
21157,21157,0
21158,21158,0
21159,21159,0
21160,21160,0
21161,21161,0
21162,21162,0
21163,21163,0
21164,21164,0
21165,21165,0
21166,21166,0
21167,21167,0
21168,21168,0
21169,21169,0
21170,21170,1
21171,21171,0
21172,21172,1
21173,21173,1
21174,21174,0
21175,21175,0
21176,21176,1
21177,21177,1
21178,21178,0
21179,21179,0
21180,21180,0
21181,21181,0
21182,21182,1
21183,21183,0
21184,21184,0
21185,21185,0
21186,21186,1
21187,21187,1
21188,21188,0
21189,21189,0
21190,21190,1
21191,21191,0
21192,21192,0
21193,21193,0
21194,21194,0
21195,21195,1
21196,21196,1
21197,21197,0
21198,21198,1
21199,21199,0
21200,21200,0
21201,21201,0
21202,21202,0
21203,21203,1
21204,21204,0
21205,21205,0
21206,21206,0
21207,21207,1
21208,21208,0
21209,21209,0
21210,21210,0
21211,21211,0
21212,21212,0
21213,21213,0
21214,21214,0
21215,21215,0
21216,21216,0
21217,21217,0
21218,21218,0
21219,21219,0
21220,21220,0
21221,21221,0
21222,21222,1
21223,21223,0
21224,21224,1
21225,21225,0
21226,21226,0
21227,21227,1
21228,21228,0
21229,21229,1
21230,21230,0
21231,21231,0
21232,21232,0
21233,21233,0
21234,21234,1
21235,21235,0
21236,21236,0
21237,21237,1
21238,21238,0
21239,21239,1
21240,21240,1
21241,21241,0
21242,21242,0
21243,21243,0
21244,21244,1
21245,21245,0
21246,21246,1
21247,21247,0
21248,21248,0
21249,21249,0
21250,21250,0
21251,21251,0
21252,21252,0
21253,21253,1
21254,21254,0
21255,21255,0
21256,21256,1
21257,21257,1
21258,21258,1
21259,21259,1
21260,21260,0
21261,21261,0
21262,21262,1
21263,21263,1
21264,21264,0
21265,21265,1
21266,21266,0
21267,21267,0
21268,21268,1
21269,21269,1
21270,21270,1
21271,21271,1
21272,21272,0
21273,21273,0
21274,21274,1
21275,21275,1
21276,21276,1
21277,21277,0
21278,21278,1
21279,21279,1
21280,21280,1
21281,21281,0
21282,21282,0
21283,21283,1
21284,21284,1
21285,21285,0
21286,21286,0
21287,21287,1
21288,21288,0
21289,21289,0
21290,21290,0
21291,21291,1
21292,21292,1
21293,21293,1
21294,21294,0
21295,21295,1
21296,21296,0
21297,21297,1
21298,21298,0
21299,21299,0
21300,21300,0
21301,21301,0
21302,21302,0
21303,21303,1
21304,21304,0
21305,21305,0
21306,21306,1
21307,21307,1
21308,21308,0
21309,21309,1
21310,21310,1
21311,21311,1
21312,21312,0
21313,21313,0
21314,21314,0
21315,21315,0
21316,21316,0
21317,21317,1
21318,21318,1
21319,21319,0
21320,21320,1
21321,21321,0
21322,21322,1
21323,21323,1
21324,21324,0
21325,21325,1
21326,21326,1
21327,21327,0
21328,21328,0
21329,21329,1
21330,21330,0
21331,21331,0
21332,21332,1
21333,21333,0
21334,21334,1
21335,21335,1
21336,21336,1
21337,21337,0
21338,21338,0
21339,21339,0
21340,21340,0
21341,21341,0
21342,21342,0
21343,21343,1
21344,21344,0
21345,21345,0
21346,21346,0
21347,21347,0
21348,21348,0
21349,21349,0
21350,21350,0
21351,21351,0
21352,21352,1
21353,21353,0
21354,21354,0
21355,21355,0
21356,21356,0
21357,21357,0
21358,21358,1
21359,21359,0
21360,21360,1
21361,21361,1
21362,21362,1
21363,21363,1
21364,21364,0
21365,21365,0
21366,21366,0
21367,21367,0
21368,21368,1
21369,21369,0
21370,21370,0
21371,21371,0
21372,21372,0
21373,21373,0
21374,21374,0
21375,21375,0
21376,21376,0
21377,21377,1
21378,21378,0
21379,21379,0
21380,21380,0
21381,21381,0
21382,21382,1
21383,21383,0
21384,21384,0
21385,21385,1
21386,21386,0
21387,21387,0
21388,21388,0
21389,21389,0
21390,21390,1
21391,21391,1
21392,21392,1
21393,21393,1
21394,21394,0
21395,21395,0
21396,21396,0
21397,21397,1
21398,21398,1
21399,21399,0
21400,21400,1
21401,21401,1
21402,21402,1
21403,21403,0
21404,21404,0
21405,21405,0
21406,21406,0
21407,21407,1
21408,21408,0
21409,21409,0
21410,21410,0
21411,21411,1
21412,21412,0
21413,21413,0
21414,21414,0
21415,21415,0
21416,21416,0
21417,21417,0
21418,21418,0
21419,21419,0
21420,21420,1
21421,21421,0
21422,21422,1
21423,21423,0
21424,21424,0
21425,21425,1
21426,21426,0
21427,21427,0
21428,21428,1
21429,21429,0
21430,21430,0
21431,21431,0
21432,21432,0
21433,21433,1
21434,21434,0
21435,21435,0
21436,21436,0
21437,21437,0
21438,21438,0
21439,21439,0
21440,21440,1
21441,21441,0
21442,21442,1
21443,21443,1
21444,21444,1
21445,21445,1
21446,21446,0
21447,21447,1
21448,21448,0
21449,21449,0
21450,21450,0
21451,21451,0
21452,21452,1
21453,21453,1
21454,21454,1
21455,21455,1
21456,21456,1
21457,21457,0
21458,21458,0
21459,21459,0
21460,21460,0
21461,21461,1
21462,21462,1
21463,21463,0
21464,21464,1
21465,21465,0
21466,21466,0
21467,21467,0
21468,21468,0
21469,21469,0
21470,21470,1
21471,21471,0
21472,21472,1
21473,21473,0
21474,21474,0
21475,21475,0
21476,21476,0
21477,21477,0
21478,21478,1
21479,21479,1
21480,21480,0
21481,21481,1
21482,21482,0
21483,21483,0
21484,21484,0
21485,21485,1
21486,21486,0
21487,21487,1
21488,21488,0
21489,21489,1
21490,21490,0
21491,21491,1
21492,21492,0
21493,21493,0
21494,21494,0
21495,21495,0
21496,21496,0
21497,21497,0
21498,21498,0
21499,21499,0
21500,21500,0
21501,21501,1
21502,21502,0
21503,21503,0
21504,21504,1
21505,21505,1
21506,21506,1
21507,21507,0
21508,21508,0
21509,21509,0
21510,21510,0
21511,21511,0
21512,21512,0
21513,21513,0
21514,21514,1
21515,21515,0
21516,21516,0
21517,21517,1
21518,21518,1
21519,21519,0
21520,21520,0
21521,21521,0
21522,21522,0
21523,21523,0
21524,21524,1
21525,21525,0
21526,21526,0
21527,21527,0
21528,21528,0
21529,21529,1
21530,21530,0
21531,21531,0
21532,21532,0
21533,21533,1
21534,21534,0
21535,21535,0
21536,21536,0
21537,21537,1
21538,21538,0
21539,21539,0
21540,21540,0
21541,21541,1
21542,21542,1
21543,21543,0
21544,21544,0
21545,21545,0
21546,21546,0
21547,21547,0
21548,21548,1
21549,21549,0
21550,21550,1
21551,21551,1
21552,21552,0
21553,21553,0
21554,21554,0
21555,21555,0
21556,21556,1
21557,21557,0
21558,21558,0
21559,21559,0
21560,21560,0
21561,21561,1
21562,21562,0
21563,21563,1
21564,21564,1
21565,21565,1
21566,21566,0
21567,21567,0
21568,21568,0
21569,21569,1
21570,21570,0
21571,21571,0
21572,21572,1
21573,21573,1
21574,21574,0
21575,21575,0
21576,21576,0
21577,21577,0
21578,21578,0
21579,21579,1
21580,21580,0
21581,21581,1
21582,21582,1
21583,21583,1
21584,21584,0
21585,21585,0
21586,21586,0
21587,21587,1
21588,21588,1
21589,21589,0
21590,21590,0
21591,21591,0
21592,21592,0
21593,21593,0
21594,21594,0
21595,21595,0
21596,21596,0
21597,21597,0
21598,21598,0
21599,21599,0
21600,21600,0
21601,21601,1
21602,21602,0
21603,21603,0
21604,21604,0
21605,21605,1
21606,21606,1
21607,21607,0
21608,21608,0
21609,21609,0
21610,21610,0
21611,21611,0
21612,21612,1
21613,21613,1
21614,21614,0
21615,21615,0
21616,21616,0
21617,21617,0
21618,21618,1
21619,21619,0
21620,21620,0
21621,21621,0
21622,21622,0
21623,21623,0
21624,21624,0
21625,21625,0
21626,21626,0
21627,21627,0
21628,21628,0
21629,21629,1
21630,21630,0
21631,21631,0
21632,21632,0
21633,21633,0
21634,21634,1
21635,21635,0
21636,21636,0
21637,21637,0
21638,21638,1
21639,21639,0
21640,21640,1
21641,21641,0
21642,21642,0
21643,21643,0
21644,21644,1
21645,21645,1
21646,21646,0
21647,21647,0
21648,21648,1
21649,21649,0
21650,21650,1
21651,21651,0
21652,21652,0
21653,21653,0
21654,21654,1
21655,21655,0
21656,21656,1
21657,21657,0
21658,21658,1
21659,21659,0
21660,21660,0
21661,21661,0
21662,21662,0
21663,21663,1
21664,21664,0
21665,21665,0
21666,21666,0
21667,21667,0
21668,21668,1
21669,21669,0
21670,21670,0
21671,21671,0
21672,21672,0
21673,21673,1
21674,21674,0
21675,21675,1
21676,21676,0
21677,21677,1
21678,21678,0
21679,21679,0
21680,21680,0
21681,21681,0
21682,21682,0
21683,21683,0
21684,21684,1
21685,21685,0
21686,21686,0
21687,21687,0
21688,21688,0
21689,21689,1
21690,21690,0
21691,21691,0
21692,21692,0
21693,21693,1
21694,21694,0
21695,21695,0
21696,21696,0
21697,21697,0
21698,21698,1
21699,21699,0
21700,21700,0
21701,21701,0
21702,21702,0
21703,21703,0
21704,21704,0
21705,21705,1
21706,21706,0
21707,21707,0
21708,21708,0
21709,21709,0
21710,21710,0
21711,21711,0
21712,21712,0
21713,21713,0
21714,21714,0
21715,21715,0
21716,21716,0
21717,21717,1
21718,21718,1
21719,21719,0
21720,21720,0
21721,21721,0
21722,21722,1
21723,21723,1
21724,21724,1
21725,21725,0
21726,21726,0
21727,21727,1
21728,21728,1
21729,21729,1
21730,21730,0
21731,21731,0
21732,21732,0
21733,21733,1
21734,21734,0
21735,21735,1
21736,21736,1
21737,21737,0
21738,21738,0
21739,21739,0
21740,21740,0
21741,21741,1
21742,21742,0
21743,21743,0
21744,21744,0
21745,21745,0
21746,21746,1
21747,21747,0
21748,21748,0
21749,21749,1
21750,21750,0
21751,21751,0
21752,21752,1
21753,21753,0
21754,21754,1
21755,21755,1
21756,21756,0
21757,21757,0
21758,21758,0
21759,21759,1
21760,21760,0
21761,21761,0
21762,21762,1
21763,21763,1
21764,21764,1
21765,21765,0
21766,21766,0
21767,21767,0
21768,21768,0
21769,21769,0
21770,21770,1
21771,21771,1
21772,21772,0
21773,21773,1
21774,21774,0
21775,21775,0
21776,21776,0
21777,21777,1
21778,21778,0
21779,21779,0
21780,21780,1
21781,21781,1
21782,21782,0
21783,21783,1
21784,21784,0
21785,21785,1
21786,21786,1
21787,21787,0
21788,21788,0
21789,21789,0
21790,21790,0
21791,21791,0
21792,21792,0
21793,21793,0
21794,21794,0
21795,21795,0
21796,21796,1
21797,21797,1
21798,21798,0
21799,21799,1
21800,21800,0
21801,21801,1
21802,21802,0
21803,21803,1
21804,21804,0
21805,21805,0
21806,21806,1
21807,21807,1
21808,21808,1
21809,21809,0
21810,21810,1
21811,21811,0
21812,21812,0
21813,21813,0
21814,21814,0
21815,21815,0
21816,21816,0
21817,21817,1
21818,21818,0
21819,21819,0
21820,21820,0
21821,21821,0
21822,21822,1
21823,21823,0
21824,21824,1
21825,21825,0
21826,21826,0
21827,21827,0
21828,21828,0
21829,21829,0
21830,21830,1
21831,21831,1
21832,21832,0
21833,21833,1
21834,21834,0
21835,21835,0
21836,21836,0
21837,21837,0
21838,21838,0
21839,21839,0
21840,21840,1
21841,21841,0
21842,21842,1
21843,21843,0
21844,21844,0
21845,21845,0
21846,21846,0
21847,21847,0
21848,21848,0
21849,21849,0
21850,21850,0
21851,21851,1
21852,21852,0
21853,21853,0
21854,21854,0
21855,21855,1
21856,21856,0
21857,21857,1
21858,21858,0
21859,21859,1
21860,21860,0
21861,21861,0
21862,21862,1
21863,21863,1
21864,21864,0
21865,21865,0
21866,21866,0
21867,21867,1
21868,21868,0
21869,21869,1
21870,21870,0
21871,21871,0
21872,21872,1
21873,21873,1
21874,21874,1
21875,21875,1
21876,21876,0
21877,21877,0
21878,21878,0
21879,21879,0
21880,21880,1
21881,21881,1
21882,21882,1
21883,21883,0
21884,21884,0
21885,21885,0
21886,21886,1
21887,21887,0
21888,21888,1
21889,21889,0
21890,21890,0
21891,21891,0
21892,21892,0
21893,21893,0
21894,21894,0
21895,21895,0
21896,21896,0
21897,21897,1
21898,21898,0
21899,21899,0
21900,21900,0
21901,21901,0
21902,21902,0
21903,21903,1
21904,21904,1
21905,21905,0
21906,21906,0
21907,21907,1
21908,21908,0
21909,21909,0
21910,21910,0
21911,21911,0
21912,21912,1
21913,21913,0
21914,21914,1
21915,21915,0
21916,21916,0
21917,21917,0
21918,21918,0
21919,21919,1
21920,21920,1
21921,21921,0
21922,21922,0
21923,21923,1
21924,21924,1
21925,21925,0
21926,21926,0
21927,21927,0
21928,21928,0
21929,21929,0
21930,21930,0
21931,21931,0
21932,21932,0
21933,21933,0
21934,21934,0
21935,21935,0
21936,21936,0
21937,21937,0
21938,21938,1
21939,21939,1
21940,21940,0
21941,21941,0
21942,21942,0
21943,21943,1
21944,21944,1
21945,21945,0
21946,21946,0
21947,21947,0
21948,21948,1
21949,21949,0
21950,21950,1
21951,21951,0
21952,21952,0
21953,21953,0
21954,21954,0
21955,21955,0
21956,21956,1
21957,21957,1
21958,21958,0
21959,21959,0
21960,21960,0
21961,21961,1
21962,21962,0
21963,21963,0
21964,21964,0
21965,21965,0
21966,21966,0
21967,21967,1
21968,21968,1
21969,21969,0
21970,21970,0
21971,21971,1
21972,21972,1
21973,21973,1
21974,21974,0
21975,21975,0
21976,21976,0
21977,21977,0
21978,21978,0
21979,21979,0
21980,21980,0
21981,21981,1
21982,21982,0
21983,21983,0
21984,21984,0
21985,21985,1
21986,21986,1
21987,21987,0
21988,21988,0
21989,21989,0
21990,21990,0
21991,21991,1
21992,21992,0
21993,21993,0
21994,21994,0
21995,21995,0
21996,21996,1
21997,21997,0
21998,21998,1
21999,21999,0
22000,22000,0
22001,22001,0
22002,22002,0
22003,22003,0
22004,22004,1
22005,22005,0
22006,22006,0
22007,22007,0
22008,22008,0
22009,22009,0
22010,22010,1
22011,22011,0
22012,22012,0
22013,22013,0
22014,22014,1
22015,22015,0
22016,22016,1
22017,22017,1
22018,22018,0
22019,22019,0
22020,22020,0
22021,22021,0
22022,22022,1
22023,22023,0
22024,22024,1
22025,22025,0
22026,22026,0
22027,22027,0
22028,22028,1
22029,22029,1
22030,22030,0
22031,22031,0
22032,22032,0
22033,22033,0
22034,22034,0
22035,22035,0
22036,22036,0
22037,22037,0
22038,22038,1
22039,22039,0
22040,22040,1
22041,22041,0
22042,22042,0
22043,22043,1
22044,22044,1
22045,22045,0
22046,22046,1
22047,22047,1
22048,22048,0
22049,22049,0
22050,22050,0
22051,22051,0
22052,22052,0
22053,22053,1
22054,22054,0
22055,22055,0
22056,22056,0
22057,22057,0
22058,22058,0
22059,22059,0
22060,22060,1
22061,22061,1
22062,22062,0
22063,22063,0
22064,22064,0
22065,22065,0
22066,22066,0
22067,22067,0
22068,22068,0
22069,22069,1
22070,22070,1
22071,22071,0
22072,22072,0
22073,22073,1
22074,22074,0
22075,22075,0
22076,22076,1
22077,22077,0
22078,22078,0
22079,22079,0
22080,22080,0
22081,22081,0
22082,22082,1
22083,22083,0
22084,22084,1
22085,22085,0
22086,22086,0
22087,22087,0
22088,22088,1
22089,22089,0
22090,22090,1
22091,22091,0
22092,22092,0
22093,22093,0
22094,22094,0
22095,22095,0
22096,22096,0
22097,22097,0
22098,22098,1
22099,22099,0
22100,22100,1
22101,22101,0
22102,22102,0
22103,22103,0
22104,22104,0
22105,22105,0
22106,22106,0
22107,22107,1
22108,22108,1
22109,22109,0
22110,22110,0
22111,22111,0
22112,22112,1
22113,22113,0
22114,22114,0
22115,22115,0
22116,22116,1
22117,22117,1
22118,22118,0
22119,22119,0
22120,22120,0
22121,22121,1
22122,22122,0
22123,22123,1
22124,22124,0
22125,22125,1
22126,22126,0
22127,22127,1
22128,22128,1
22129,22129,0
22130,22130,0
22131,22131,1
22132,22132,0
22133,22133,0
22134,22134,1
22135,22135,1
22136,22136,0
22137,22137,0
22138,22138,1
22139,22139,0
22140,22140,0
22141,22141,1
22142,22142,0
22143,22143,0
22144,22144,0
22145,22145,1
22146,22146,1
22147,22147,0
22148,22148,0
22149,22149,0
22150,22150,0
22151,22151,0
22152,22152,1
22153,22153,1
22154,22154,0
22155,22155,0
22156,22156,1
22157,22157,0
22158,22158,0
22159,22159,0
22160,22160,1
22161,22161,1
22162,22162,0
22163,22163,1
22164,22164,0
22165,22165,0
22166,22166,1
22167,22167,0
22168,22168,1
22169,22169,0
22170,22170,0
22171,22171,1
22172,22172,1
22173,22173,0
22174,22174,1
22175,22175,0
22176,22176,0
22177,22177,0
22178,22178,1
22179,22179,0
22180,22180,0
22181,22181,0
22182,22182,0
22183,22183,1
22184,22184,0
22185,22185,1
22186,22186,0
22187,22187,0
22188,22188,1
22189,22189,0
22190,22190,0
22191,22191,0
22192,22192,1
22193,22193,0
22194,22194,0
22195,22195,0
22196,22196,0
22197,22197,0
22198,22198,1
22199,22199,0
22200,22200,0
22201,22201,0
22202,22202,1
22203,22203,0
22204,22204,0
22205,22205,0
22206,22206,1
22207,22207,1
22208,22208,1
22209,22209,0
22210,22210,0
22211,22211,1
22212,22212,1
22213,22213,0
22214,22214,1
22215,22215,0
22216,22216,0
22217,22217,0
22218,22218,0
22219,22219,0
22220,22220,0
22221,22221,0
22222,22222,0
22223,22223,1
22224,22224,1
22225,22225,0
22226,22226,0
22227,22227,0
22228,22228,0
22229,22229,0
22230,22230,1
22231,22231,0
22232,22232,1
22233,22233,0
22234,22234,0
22235,22235,1
22236,22236,1
22237,22237,0
22238,22238,1
22239,22239,1
22240,22240,1
22241,22241,0
22242,22242,0
22243,22243,0
22244,22244,1
22245,22245,0
22246,22246,0
22247,22247,0
22248,22248,0
22249,22249,0
22250,22250,0
22251,22251,0
22252,22252,1
22253,22253,0
22254,22254,0
22255,22255,0
22256,22256,0
22257,22257,1
22258,22258,0
22259,22259,1
22260,22260,0
22261,22261,0
22262,22262,0
22263,22263,0
22264,22264,0
22265,22265,1
22266,22266,0
22267,22267,0
22268,22268,0
22269,22269,1
22270,22270,0
22271,22271,1
22272,22272,0
22273,22273,1
22274,22274,0
22275,22275,0
22276,22276,0
22277,22277,0
22278,22278,0
22279,22279,1
22280,22280,0
22281,22281,0
22282,22282,0
22283,22283,0
22284,22284,0
22285,22285,0
22286,22286,0
22287,22287,0
22288,22288,0
22289,22289,1
22290,22290,0
22291,22291,0
22292,22292,0
22293,22293,1
22294,22294,0
22295,22295,0
22296,22296,1
22297,22297,0
22298,22298,0
22299,22299,0
22300,22300,0
22301,22301,0
22302,22302,0
22303,22303,0
22304,22304,1
22305,22305,0
22306,22306,1
22307,22307,0
22308,22308,0
22309,22309,0
22310,22310,0
22311,22311,1
22312,22312,1
22313,22313,0
22314,22314,0
22315,22315,0
22316,22316,0
22317,22317,0
22318,22318,0
22319,22319,0
22320,22320,1
22321,22321,0
22322,22322,0
22323,22323,0
22324,22324,0
22325,22325,0
22326,22326,0
22327,22327,0
22328,22328,1
22329,22329,0
22330,22330,0
22331,22331,0
22332,22332,1
22333,22333,0
22334,22334,1
22335,22335,1
22336,22336,1
22337,22337,1
22338,22338,0
22339,22339,0
22340,22340,0
22341,22341,0
22342,22342,0
22343,22343,0
22344,22344,0
22345,22345,0
22346,22346,1
22347,22347,0
22348,22348,0
22349,22349,0
22350,22350,1
22351,22351,0
22352,22352,0
22353,22353,0
22354,22354,0
22355,22355,0
22356,22356,0
22357,22357,0
22358,22358,1
22359,22359,0
22360,22360,0
22361,22361,0
22362,22362,0
22363,22363,0
22364,22364,0
22365,22365,0
22366,22366,0
22367,22367,0
22368,22368,1
22369,22369,0
22370,22370,1
22371,22371,0
22372,22372,0
22373,22373,0
22374,22374,0
22375,22375,0
22376,22376,0
22377,22377,0
22378,22378,1
22379,22379,1
